Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Tasa_aprobacion_1sem,Target_encoded,Application order_outlier,Age at enrollment_outlier,Curricular units 1st sem (credited)_outlier,Curricular units 1st sem (enrolled)_outlier,Curricular units 1st sem (evaluations)_outlier,Curricular units 1st sem (approved)_outlier,Curricular units 1st sem (grade)_outlier,Curricular units 1st sem (without evaluations)_outlier,Curricular units 2nd sem (credited)_outlier,Curricular units 2nd sem (enrolled)_outlier,Curricular units 2nd sem (evaluations)_outlier,Curricular units 2nd sem (approved)_outlier,Curricular units 2nd sem (grade)_outlier,Curricular units 2nd sem (without evaluations)_outlier,Application order_zscore,Age at enrollment_zscore,Curricular units 1st sem (credited)_zscore,Curricular units 1st sem (enrolled)_zscore,Curricular units 1st sem (evaluations)_zscore,Curricular units 1st sem (approved)_zscore,Curricular units 1st sem (grade)_zscore,Curricular units 1st sem (without evaluations)_zscore,Curricular units 2nd sem (credited)_zscore,Curricular units 2nd sem (enrolled)_zscore,Curricular units 2nd sem (evaluations)_zscore,Curricular units 2nd sem (approved)_zscore,Curricular units 2nd sem (grade)_zscore,Curricular units 2nd sem (without evaluations)_zscore,Unemployment rate_zscore,Inflation rate_zscore,GDP_zscore,Tasa_aprobacion_1sem_zscore
1,16,1,12,1,1,1,22,28,4,4,1,0,0,1,0,1,20,0,2,7,7,7,16.13142857142857,0,0,8,9,8,15.52222222222222,0,11.1,0.6,2.02,Graduate,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,0.5464966847130677,0.2941040232549079,-0.31084417740073506,0.7411839856490767,1.1335649414022568,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,1.1822469068148873,1.0155846359274505,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,8,1,12,1,1,1,13,28,8,8,1,0,0,1,0,1,18,0,0,7,7,7,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.7411839856490767,0.8666477258050054,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,1.1822469068148873,0.8769838222899946,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
4,12,1,17,0,1,1,22,27,6,6,0,0,0,1,0,0,31,0,0,5,7,3,10.333333333333334,0,0,5,6,3,12.0,0,10.8,1.4,1.74,Dropout,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.0193783991294945,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,-0.5515414046570598,-0.06348257871270828,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.5226232974641002,-0.47625775951852917,0.3396391294186248,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.2679967712873224
1,8,1,11,1,1,1,13,1,10,5,1,0,0,1,0,0,19,0,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,Dropout,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,0.6462984297479355,-0.5515414046570598,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,-0.14455682625184585,0.1957075152566508,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.5417842544399595
4,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,1,43,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,2.6008612143194947,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,-1.9107216702031449
1,8,2,11,1,1,1,23,28,10,9,1,0,0,1,0,1,20,0,0,6,6,6,13.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.5214741184525381,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.7234567671838888,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,1,2,12,1,1,1,1,1,6,10,1,0,0,1,0,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,1.0643653332256109,0.6826813023477841,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.7133815541925507,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,1,1,14,1,1,1,3,1,2,8,0,0,0,1,0,0,22,0,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,-0.5515414046570598,0.14297272616914347,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.2679967712873224
1,1,1,3,0,1,1,3,1,2,8,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.3604272261336612,0.5464966847130677,0.6973008620772545,0.6462984297479355,0.7411839856490767,0.4354510747517667,-0.19925050839486966,0.7600456444194307,0.3496695644679096,-0.26932734347843207,0.850545973548204,0.3944702205279484,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.48491880738242965
1,9,1,9,1,1,1,13,14,6,9,1,0,0,1,0,1,19,0,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,0.09482129049600846,0.4044827790194888,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.016031389492763892,0.18714410701483747,0.1957075152566508,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,4,1,12,1,3,1,13,3,5,3,1,0,0,1,0,0,29,0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,Dropout,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.7557979299311612,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.41800263807254256,0.3322234223108408,1.248178472128781,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.5188450402815208,0.3876163341392828,1.1272390226689255,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.14268445344163327
1,6,1,13,1,1,12,3,14,14,29,0,0,0,1,0,0,20,1,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,Enrolled,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,0.2941040232549079,1.3641553851094383,-1.5210854473866622,-2.1968540624918433,8.485323374747034,-0.28241038748618436,0.3496695644679096,0.9971524264499088,-0.8079586927852125,0.275669523124414,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,-1.9107216702031449
4,1,1,17,0,1,1,22,27,10,8,0,0,0,1,0,1,38,0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.9419100413236612,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,0.09482129049600846,0.0741542912085261,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.26932734347843207,0.18714410701483747,0.22449383808904566,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,12,1,4,1,1,1,22,27,10,6,0,0,0,1,0,0,41,0,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,2.3372807451211615,3.088323914259882,2.3100882173666406,2.0820123404709414,2.3570907235317473,0.24620037861006935,-0.19925050839486966,1.281273660372238,2.6265876586775523,3.5301119663065905,1.5139478400815707,0.4739753026364671,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,1,6,12,1,1,1,13,28,5,10,1,0,0,1,0,0,19,0,0,8,10,6,13.066666666666668,0,0,8,10,6,13.066666666666668,0,12.7,3.7,-1.7,Dropout,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.5621044160605055,-0.3007790584692037,0.6973008620772545,0.40701277796076785,0.41800263807254256,0.5008285879643534,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.49056051847857246,0.5188450402815208,0.5443418695600992,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.14268445344163327
1,1,1,5,1,1,1,1,28,5,6,0,0,1,1,0,0,19,0,0,6,6,6,13.833333333333334,0,0,6,8,6,13.875,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.6591109883737729,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.6994681648235599,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
4,4,1,12,1,3,1,3,14,3,4,0,0,0,1,0,0,43,0,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,2.6008612143194947,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,-0.5515414046570598,0.6591109883737729,1.248178472128781,-0.28241038748618436,0.3496695644679096,-0.26932734347843207,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-0.7373467424061289
1,8,1,8,1,1,1,23,27,10,8,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.23931853511400766,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.5699297120777831,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,1,1,2,1,1,1,13,28,10,9,1,0,0,1,1,1,19,0,6,12,12,12,13.333333333333334,0,4,11,15,10,12.818181818181818,0,8.9,1.4,3.51,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,2.2410481710776105,2.3100882173666406,0.8855840815351032,2.3570907235317473,0.555883335932847,-0.19925050839486966,1.8025016763250457,2.1712040398356236,1.7570402884069134,1.845648773348254,0.49665543577714194,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,6,12,1,1,1,2,14,4,10,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,1.0643653332256109,0.6411321722403115,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.674759904392421,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
2,12,1,3,0,12,1,19,24,1,1,0,0,0,1,1,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,1.9419100413236612,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-1.9107216702031449
2,4,1,8,1,2,1,13,14,5,9,1,0,0,1,1,0,37,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,1.8101198067244946,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,12,1,14,1,1,1,1,14,5,11,1,0,0,1,0,1,26,0,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.3604272261336612,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.555883335932847,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,0.18714410701483747,0.8194111766252049,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,8,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,Enrolled,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-1.197904099810128,-0.13230101367332567,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.250448380435577,0.18714410701483747,0.22449383808904566,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.4544091982820833
1,1,3,6,1,1,1,1,14,10,10,1,0,0,1,0,1,18,0,0,6,7,6,15.666666666666666,0,0,6,8,6,15.285714285714286,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,1.0376123806571675,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.9701966771758445,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,1,16,1,1,1,3,14,3,4,0,0,0,1,0,0,18,0,0,7,9,7,11.857142857142858,0,0,7,7,7,11.857142857142858,0,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,0.1677271261736002,0.7411839856490767,0.2511159811072563,-0.19925050839486966,-0.28241038748618436,0.3496695644679096,-0.26932734347843207,0.850545973548204,0.3122235838639632,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
1,1,1,6,1,1,1,3,1,3,5,0,0,0,1,0,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,0.8855840815351032,0.09482129049600846,0.7967478582950073,2.695607452652432,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.646693239630836,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,8,1,10,1,1,1,23,1,10,5,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,7,6,13.714285714285714,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.31501881357068634,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.6686256760745652,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,1,1,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.09482129049600846,0.4044827790194888,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.3396391294186248,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.3708406894021643
1,8,2,12,1,1,1,2,28,4,9,1,0,0,1,0,0,18,0,0,8,12,7,12.285714285714286,0,0,8,12,7,12.285714285714286,0,12.7,3.7,-1.7,Enrolled,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,0.8855840815351032,0.7411839856490767,0.3395968260566214,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.9971524264499088,0.850545973548204,0.3944702205279484,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.48491880738242965
1,8,1,10,1,1,1,23,28,29,44,0,0,1,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,7,6,13.0,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.41824646601161225,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.5315479483012568,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,1,12,1,1,1,13,28,8,9,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,0.2941040232549079,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,1,1,11,1,1,1,13,1,10,9,1,0,0,1,0,1,18,0,0,6,7,6,12.857142857142858,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.45757128598910807,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,-0.14455682625184585,0.5315479483012568,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
2,1,1,12,1,1,1,1,1,10,11,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.7411839856490767,0.6728746753658963,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.850545973548204,0.7042658852956257,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.48491880738242965
1,1,1,12,1,1,1,23,27,10,8,1,0,0,1,0,1,20,0,0,8,8,7,13.817142857142857,0,0,8,8,7,13.817142857142857,0,10.8,1.4,1.74,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.7411839856490767,0.6557683786756855,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.850545973548204,0.6883648688739218,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.48491880738242965
1,17,1,13,1,16,1,1,14,5,6,0,0,0,1,0,1,22,0,1,7,10,6,13.314285714285717,0,2,8,10,7,12.875,0,8.9,1.4,3.51,Graduate,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,0.12285881312193202,0.2941040232549079,0.40701277796076785,0.41800263807254256,0.5519508539350978,-0.19925050839486966,0.7600456444194307,0.8050531833098381,0.49056051847857246,0.850545973548204,0.5075593459409278,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.43602818539088717
1,1,1,8,1,1,1,19,1,1,1,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-1.9107216702031449
1,8,4,11,1,1,1,23,14,8,8,1,0,0,1,0,1,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.31501881357068634,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.37162393256573,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,1,11,1,1,1,22,27,10,10,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,0.8855840815351032,-0.22836005708052565,0.12576811742898905,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-0.47625775951852917,0.2116999168302036,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.08547178251889774
1,14,1,5,1,1,1,2,3,4,3,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,0.12285881312193202,-0.10909281556743866,-0.5501298291879028,0.09482129049600846,0.3631917180431186,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.4835707435805988,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
1,1,2,15,1,1,1,22,27,6,6,1,1,0,1,0,1,20,0,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.8311570757753157,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.8331189494025356,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,12,1,6,1,1,1,3,14,3,10,0,0,0,1,0,0,28,0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.6240076953319945,-0.3007790584692037,-0.10909281556743866,1.603441036896606,-0.22836005708052565,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.503744334421245,-0.14455682625184585,0.3396391294186248,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,-0.08547178251889774
1,1,2,6,1,1,1,1,1,31,14,0,0,0,1,0,0,19,0,0,6,8,6,14.0,0,0,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.6935202058540814,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,2.516928150363918,-0.47625775951852917,0.46757834200704607,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
